Nº do cliente;Safra;Estado;Renda Mensal;Endividamento;Quantidade de Cheques sem Fundo;Quantidade de Restritivos;Valor dos Restritivos;Quantidade de Protestos;Valor dos Protestos;Modelo Score 1;Modelo Score 2;Modelo Score 3;Modelo Score 4;Performance 30D3M EVER;Performance 60D6M EVER;Performance 60D9M EVER;Performance 90D9M EVER;Performance 90D12M EVER
992952799;2020-09-01 00:00:00 UTC;RS;4664;Até 25%;0;0;0;0;0;940;721;862;786;BOM;BOM;BOM;BOM;
727700713;2020-09-01 00:00:00 UTC;PR;1233;Até 25%;0;0;0;0;0;757;726;900;866;BOM;BOM;BOM;BOM;
458551443;2020-09-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;677;747;700;789;BOM;BOM;BOM;BOM;
679229487;2020-09-01 00:00:00 UTC;SC;3566;Até 25%;0;0;0;0;0;893;672;819;922;BOM;BOM;BOM;BOM;
405939459;2020-06-01 00:00:00 UTC;MG;1427;Até 25%;0;0;0;0;0;911;775;899;844;BOM;BOM;BOM;BOM;BOM
207304862;2020-05-01 00:00:00 UTC;SP;1069;76 a 100%;0;2;486;0;0;2;210;203;457;BOM;BOM;BOM;BOM;BOM
592029995;2020-07-01 00:00:00 UTC;RS;3180;Acima de 100%;0;1;51318;0;0;326;287;274;791;BOM;BOM;BOM;BOM;
854359193;2020-08-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;714;663;690;772;BOM;BOM;BOM;BOM;
837552587;2020-06-01 00:00:00 UTC;SC;2391;Acima de 100%;0;2;30560;0;0;48;220;203;594;BOM;BOM;BOM;BOM;BOM
1083562327;2020-07-01 00:00:00 UTC;SC;1118;Até 25%;0;0;0;0;0;735;719;822;776;BOM;BOM;BOM;BOM;
728796796;2020-09-01 00:00:00 UTC;SP;2090;Até 25%;0;0;0;0;0;738;679;746;754;BOM;BOM;MAU;MAU;
1208515789;2020-06-01 00:00:00 UTC;BA;1061;Até 25%;0;0;0;0;0;784;720;815;895;BOM;BOM;BOM;BOM;BOM
970787565;2020-08-01 00:00:00 UTC;SC;1247;Até 25%;0;0;0;0;0;802;743;738;714;BOM;BOM;BOM;BOM;
11349579;2020-10-01 00:00:00 UTC;BA;1408;Até 25%;0;0;0;0;0;473;680;322;575;BOM;BOM;;;
909406917;2020-05-01 00:00:00 UTC;MG;1153;Acima de 100%;31;7;47575;2;9071;242;143;282;702;MAU;BOM;BOM;BOM;BOM
448808483;2020-08-01 00:00:00 UTC;MG;1286;Até 25%;0;0;0;0;0;750;698;724;756;BOM;BOM;BOM;BOM;
437847653;2020-05-01 00:00:00 UTC;MS;1432;Até 25%;0;0;0;0;0;829;700;847;737;BOM;BOM;BOM;BOM;BOM
378780958;2020-06-01 00:00:00 UTC;PR;1683;76 a 100%;0;3;1386;0;0;182;219;258;662;BOM;BOM;BOM;BOM;BOM
65057646;2020-10-01 00:00:00 UTC;PR;1387;Acima de 100%;0;1;3406;2;1037;194;549;266;605;BOM;MAU;;;
757294954;2020-06-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;268;629;276;669;BOM;BOM;BOM;BOM;BOM
168089448;2020-05-01 00:00:00 UTC;SP;1095;Até 25%;0;0;0;0;0;771;685;801;740;BOM;MAU;MAU;MAU;MAU
347481699;2020-10-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;657;655;622;710;BOM;BOM;;;
1088433807;2020-06-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;383;615;439;637;BOM;BOM;BOM;BOM;BOM
1043250830;2020-08-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;576;608;451;603;BOM;BOM;MAU;MAU;
1158704906;2020-07-01 00:00:00 UTC;MG;3492;Até 25%;0;0;0;0;0;650;606;419;692;MAU;MAU;MAU;MAU;
988933828;2020-05-01 00:00:00 UTC;SP;1182;Até 25%;0;0;0;0;0;612;667;720;604;BOM;BOM;BOM;BOM;BOM
599215428;2020-05-01 00:00:00 UTC;SP;1122;Até 25%;0;0;0;0;0;727;708;838;763;BOM;BOM;BOM;BOM;BOM
1191587396;2020-10-01 00:00:00 UTC;PR;3366;Até 25%;0;1;425;0;0;216;239;305;710;BOM;BOM;;;
265031900;2020-05-01 00:00:00 UTC;PR;1472;Até 25%;0;0;0;0;0;877;749;899;813;BOM;BOM;BOM;BOM;BOM
9766348;2020-06-01 00:00:00 UTC;MS;3365;Acima de 100%;0;11;7087;0;0;73;214;219;673;BOM;BOM;BOM;BOM;BOM
876646214;2020-09-01 00:00:00 UTC;RS;1477;Até 25%;0;0;0;0;0;502;664;671;733;BOM;BOM;BOM;BOM;
357955381;2020-10-01 00:00:00 UTC;RS;1156;Até 25%;0;0;0;0;0;586;680;596;675;BOM;BOM;;;
350161013;2020-09-01 00:00:00 UTC;RS;3368;Até 25%;0;0;0;0;0;903;739;835;952;BOM;BOM;BOM;BOM;
436629783;2020-10-01 00:00:00 UTC;SC;1372;Até 25%;0;0;0;0;0;473;674;469;582;BOM;BOM;;;
627957160;2020-06-01 00:00:00 UTC;BA;2391;51 a 75%;0;3;826;1;440;217;230;305;582;MAU;MAU;MAU;MAU;MAU
65179433;2020-08-01 00:00:00 UTC;TO;4938;Até 25%;0;0;0;0;0;877;719;881;867;BOM;BOM;BOM;BOM;
1216188370;2020-09-01 00:00:00 UTC;RJ;3367;Até 25%;0;0;0;0;0;437;642;624;702;BOM;BOM;MAU;MAU;
593004291;2020-05-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;644;663;725;750;BOM;BOM;BOM;BOM;BOM
971883648;2020-08-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;705;666;659;724;BOM;BOM;BOM;BOM;
593247865;2020-07-01 00:00:00 UTC;PR;4278;26 a 50%;0;2;913;0;0;225;223;305;601;MAU;MAU;MAU;MAU;
286709986;2020-05-01 00:00:00 UTC;RS;3492;Acima de 100%;0;3;16061;0;0;2;200;188;663;BOM;BOM;BOM;BOM;BOM
1068460739;2020-05-01 00:00:00 UTC;MS;1463;Até 25%;0;1;49;0;0;174;262;258;635;BOM;BOM;BOM;BOM;BOM
384139586;2020-09-01 00:00:00 UTC;SP;1245;Acima de 100%;0;1;2352;0;0;2;223;196;519;BOM;BOM;BOM;BOM;
33636600;2020-09-01 00:00:00 UTC;MS;1502;Até 25%;0;0;0;0;0;579;666;606;732;BOM;BOM;BOM;BOM;
1142629022;2020-08-01 00:00:00 UTC;SP;1149;Até 25%;0;0;0;0;0;614;631;681;793;BOM;BOM;BOM;BOM;
549769906;2020-10-01 00:00:00 UTC;GO;3367;Até 25%;0;0;0;0;0;580;624;560;740;BOM;BOM;;;
1018040921;2020-09-01 00:00:00 UTC;PR;1423;Até 25%;0;0;0;0;0;580;663;538;702;BOM;BOM;BOM;BOM;
653288856;2020-05-01 00:00:00 UTC;MS;3367;Até 25%;0;0;0;0;0;847;762;852;816;BOM;BOM;BOM;BOM;BOM
1003548268;2020-05-01 00:00:00 UTC;RS;1473;Até 25%;0;0;0;0;0;388;621;486;568;BOM;BOM;BOM;BOM;BOM
545385574;2020-09-01 00:00:00 UTC;SP;3365;Até 25%;0;0;0;1;2137;287;663;760;692;BOM;BOM;BOM;BOM;
820380620;2020-07-01 00:00:00 UTC;RS;4553;Até 25%;0;0;0;0;0;999;714;922;909;BOM;BOM;BOM;BOM;
1091478482;2020-06-01 00:00:00 UTC;GO;1486;Até 25%;0;0;0;0;0;633;670;565;685;BOM;BOM;BOM;BOM;BOM
63596202;2020-10-01 00:00:00 UTC;BA;3365;Até 25%;0;0;0;0;0;640;656;624;798;BOM;BOM;;;
486562453;2020-10-01 00:00:00 UTC;MS;3368;Até 25%;0;0;0;0;0;760;696;744;689;BOM;BOM;;;
844372659;2020-08-01 00:00:00 UTC;PR;1082;Acima de 100%;0;1;2116;0;0;87;206;211;556;BOM;BOM;BOM;BOM;
159198997;2020-07-01 00:00:00 UTC;SP;4280;Até 25%;0;0;0;0;0;918;640;724;755;BOM;BOM;BOM;BOM;
219727136;2020-06-01 00:00:00 UTC;RS;1534;Até 25%;0;0;0;0;0;535;653;469;726;BOM;BOM;BOM;BOM;BOM
987594171;2020-05-01 00:00:00 UTC;RS;3043;Até 25%;0;0;0;0;0;810;688;780;775;BOM;BOM;BOM;BOM;BOM
708823728;2020-07-01 00:00:00 UTC;RJ;4282;Até 25%;0;0;0;0;0;831;755;718;745;BOM;BOM;BOM;BOM;
217047822;2020-05-01 00:00:00 UTC;SP;1384;Até 25%;0;0;0;1;1741;339;680;677;696;BOM;BOM;BOM;BOM;BOM
1084658410;2020-05-01 00:00:00 UTC;SC;1202;Até 25%;0;0;0;0;0;473;1;370;575;BOM;BOM;BOM;BOM;BOM
129361182;2020-09-01 00:00:00 UTC;RJ;3372;Até 25%;0;0;0;0;0;726;737;777;872;BOM;BOM;BOM;BOM;
139713077;2020-06-01 00:00:00 UTC;RJ;1437;Acima de 100%;0;4;1549;0;0;204;236;297;684;BOM;BOM;BOM;BOM;MAU
302055148;2020-10-01 00:00:00 UTC;MS;1169;Até 25%;0;1;92;0;0;201;258;290;730;BOM;BOM;;;
621867810;2020-10-01 00:00:00 UTC;SP;1295;Até 25%;0;0;0;0;0;588;681;583;644;BOM;BOM;;;
420432112;2020-08-01 00:00:00 UTC;SP;3367;Até 25%;0;0;0;0;0;655;668;581;740;BOM;BOM;BOM;BOM;
802112570;2020-08-01 00:00:00 UTC;SP;1403;76 a 100%;0;2;1102;0;0;74;214;172;579;MAU;MAU;MAU;MAU;
117791417;2020-08-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;484;630;471;709;BOM;BOM;MAU;BOM;
1045564783;2020-09-01 00:00:00 UTC;SP;1151;Até 25%;0;0;0;0;0;724;658;605;595;BOM;BOM;BOM;BOM;
685075263;2020-08-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;710;676;717;757;BOM;BOM;BOM;BOM;
1196093515;2020-09-01 00:00:00 UTC;SP;3492;Até 25%;0;0;0;0;0;674;676;680;847;BOM;BOM;BOM;BOM;
1023277762;2020-08-01 00:00:00 UTC;GO;3407;Até 25%;0;0;0;0;0;834;715;737;773;BOM;BOM;BOM;BOM;
641962665;2020-10-01 00:00:00 UTC;MG;3044;Até 25%;0;0;0;0;0;500;632;721;605;BOM;BOM;;;
1037526841;2020-10-01 00:00:00 UTC;RJ;3368;Até 25%;0;0;0;0;0;844;665;769;796;BOM;BOM;;;
314112061;2020-08-01 00:00:00 UTC;TO;3366;Até 25%;0;0;0;0;0;575;648;535;711;BOM;BOM;BOM;BOM;
1168813227;2020-07-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;663;673;673;671;BOM;BOM;BOM;BOM;
1186106981;2020-08-01 00:00:00 UTC;MG;12244;Até 25%;0;0;0;0;0;843;694;785;728;BOM;BOM;MAU;BOM;
361487204;2020-07-01 00:00:00 UTC;MS;1068;Até 25%;0;0;0;0;0;670;690;501;660;BOM;BOM;BOM;BOM;
691895335;2020-06-01 00:00:00 UTC;SP;3367;Até 25%;0;1;80;0;0;61;233;235;610;BOM;BOM;BOM;BOM;BOM
913304101;2020-06-01 00:00:00 UTC;SC;2391;Até 25%;0;0;0;0;0;573;643;800;686;MAU;BOM;BOM;BOM;BOM
659012845;2020-09-01 00:00:00 UTC;RJ;3366;Até 25%;0;1;125;0;0;182;264;305;643;BOM;BOM;BOM;BOM;
314842783;2020-09-01 00:00:00 UTC;GO;1229;Até 25%;0;0;0;0;0;372;633;492;685;BOM;BOM;BOM;BOM;
829514645;2020-07-01 00:00:00 UTC;BA;1265;Até 25%;0;0;0;0;0;858;740;768;771;BOM;BOM;BOM;BOM;
340174479;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;313;616;313;680;BOM;BOM;BOM;BOM;BOM
260891142;2020-10-01 00:00:00 UTC;RS;3366;Até 25%;0;0;0;0;0;877;701;824;797;BOM;BOM;;;
55801834;2020-08-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;888;719;868;783;BOM;BOM;BOM;BOM;
215586378;2020-08-01 00:00:00 UTC;PR;1330;Até 25%;0;0;0;0;0;578;653;469;629;BOM;BOM;BOM;BOM;
540026946;2020-09-01 00:00:00 UTC;MS;1145;Até 25%;0;0;0;0;0;604;658;559;704;BOM;BOM;BOM;BOM;
584600988;2020-10-01 00:00:00 UTC;SP;4664;Até 25%;1;0;0;0;0;373;519;550;696;BOM;BOM;;;
981383034;2020-08-01 00:00:00 UTC;SC;1473;26 a 50%;0;1;534;0;0;211;237;258;676;BOM;MAU;MAU;MAU;
966646807;2020-07-01 00:00:00 UTC;GO;1179;Até 25%;0;0;0;0;0;473;667;360;711;BOM;BOM;BOM;BOM;
389254640;2020-09-01 00:00:00 UTC;MS;3367;Até 25%;0;0;0;0;0;802;650;700;698;MAU;MAU;MAU;MAU;
1036917906;2020-07-01 00:00:00 UTC;RJ;1427;Até 25%;0;0;0;0;0;566;692;613;641;BOM;BOM;BOM;BOM;
379146319;2020-09-01 00:00:00 UTC;SP;3304;Até 25%;0;0;0;0;0;917;682;754;743;MAU;BOM;BOM;BOM;
501420467;2020-07-01 00:00:00 UTC;MS;1427;Até 25%;0;0;0;2;1037;298;688;749;762;BOM;BOM;BOM;BOM;
276358091;2020-06-01 00:00:00 UTC;MG;3366;Até 25%;0;0;0;0;0;785;692;819;757;BOM;BOM;BOM;BOM;BOM
618092413;2020-08-01 00:00:00 UTC;TO;3366;Até 25%;0;1;60;0;0;2;238;196;672;BOM;BOM;BOM;BOM;
554763173;2020-07-01 00:00:00 UTC;RJ;4404;Acima de 100%;25;1;272;0;0;151;123;266;686;BOM;BOM;BOM;BOM;
981870182;2020-07-01 00:00:00 UTC;BA;4018;Até 25%;0;0;0;0;0;701;729;707;773;BOM;BOM;BOM;BOM;
1069435035;2020-05-01 00:00:00 UTC;MG;4280;Até 25%;0;0;0;0;0;866;686;781;801;MAU;BOM;BOM;BOM;BOM
78941364;2020-09-01 00:00:00 UTC;RJ;1379;Até 25%;0;0;0;0;0;829;741;835;764;BOM;BOM;BOM;BOM;
169429105;2020-08-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;537;645;583;750;BOM;BOM;BOM;BOM;
813073400;2020-05-01 00:00:00 UTC;GO;1294;Até 25%;0;0;0;0;0;377;657;293;524;BOM;BOM;BOM;BOM;MAU
225085764;2020-07-01 00:00:00 UTC;RJ;1313;Até 25%;0;0;0;0;0;597;692;741;858;BOM;BOM;BOM;BOM;
95017248;2020-09-01 00:00:00 UTC;MG;3492;Até 25%;0;0;0;0;0;480;558;420;616;MAU;MAU;MAU;MAU;
413124892;2020-10-01 00:00:00 UTC;SP;1436;Até 25%;0;0;0;0;0;526;663;678;644;BOM;BOM;;;
719419197;2020-10-01 00:00:00 UTC;MS;1261;Até 25%;0;0;0;0;0;473;658;449;1;BOM;BOM;;;
921829191;2020-08-01 00:00:00 UTC;MS;3369;Até 25%;0;2;125;0;0;179;258;258;731;BOM;BOM;BOM;BOM;
1144577614;2020-05-01 00:00:00 UTC;PR;4664;Até 25%;0;0;0;0;0;936;709;843;828;BOM;BOM;BOM;BOM;BOM
79184938;2020-08-01 00:00:00 UTC;BA;1493;Até 25%;0;0;0;0;0;688;674;673;673;BOM;BOM;BOM;BOM;
287562495;2020-06-01 00:00:00 UTC;MG;1304;Até 25%;0;0;0;0;0;523;656;535;711;BOM;BOM;BOM;BOM;BOM
620406366;2020-06-01 00:00:00 UTC;MS;2418;Até 25%;0;0;0;0;0;586;672;535;547;BOM;BOM;BOM;BOM;BOM
945821230;2020-09-01 00:00:00 UTC;SC;1046;26 a 50%;0;1;538;0;0;83;209;282;563;BOM;BOM;MAU;MAU;
233732641;2020-07-01 00:00:00 UTC;SP;1232;26 a 50%;0;2;467;0;0;44;237;250;591;BOM;BOM;BOM;BOM;
734033637;2020-07-01 00:00:00 UTC;SC;4404;Até 25%;0;0;0;0;0;968;740;860;828;BOM;BOM;BOM;BOM;
657794975;2020-06-01 00:00:00 UTC;SP;1151;Até 25%;0;0;0;0;0;418;688;590;719;BOM;BOM;BOM;BOM;BOM
440892328;2020-10-01 00:00:00 UTC;RJ;1164;Até 25%;0;0;0;0;0;590;646;562;664;BOM;BOM;;;
1208272215;2020-06-01 00:00:00 UTC;PR;1827;Até 25%;0;0;0;0;0;634;647;674;816;BOM;BOM;BOM;BOM;BOM
878229445;2020-10-01 00:00:00 UTC;MS;3367;Até 25%;0;0;0;0;0;697;605;519;747;MAU;MAU;;;
1079299782;2020-10-01 00:00:00 UTC;SP;3367;Até 25%;0;0;0;0;0;744;672;684;795;BOM;BOM;;;
20118243;2020-09-01 00:00:00 UTC;RJ;3366;Até 25%;0;0;0;0;0;501;610;516;715;BOM;BOM;BOM;BOM;
1078081912;2020-09-01 00:00:00 UTC;GO;1156;Até 25%;0;0;0;0;0;473;645;421;703;BOM;BOM;BOM;BOM;
591055699;2020-07-01 00:00:00 UTC;RJ;1394;Até 25%;0;0;0;0;0;578;643;457;558;BOM;BOM;BOM;BOM;
725386760;2020-10-01 00:00:00 UTC;RJ;4143;51 a 75%;0;1;803;0;0;122;249;282;684;MAU;MAU;;;
915861628;2020-10-01 00:00:00 UTC;RJ;3492;Acima de 100%;0;1;2534;0;0;95;223;164;662;BOM;BOM;;;
1102804673;2020-10-01 00:00:00 UTC;SP;3368;Até 25%;0;0;0;0;0;767;692;741;795;BOM;BOM;;;
7087034;2020-06-01 00:00:00 UTC;RJ;3366;Até 25%;0;0;0;0;0;931;741;722;783;BOM;BOM;BOM;BOM;BOM
37290210;2020-05-01 00:00:00 UTC;PR;2518;51 a 75%;0;1;527;0;0;114;262;219;608;BOM;BOM;BOM;BOM;BOM
1071261840;2020-08-01 00:00:00 UTC;RJ;2393;Até 25%;0;1;90;0;0;196;310;297;675;BOM;BOM;BOM;BOM;
682274162;2020-05-01 00:00:00 UTC;SC;2399;Até 25%;0;0;0;0;0;561;651;488;801;BOM;BOM;MAU;MAU;MAU
806862263;2020-06-01 00:00:00 UTC;PR;3368;Até 25%;0;0;0;0;0;625;641;690;785;BOM;BOM;BOM;BOM;BOM
1013778376;2020-07-01 00:00:00 UTC;PR;1500;Até 25%;0;2;147;0;0;91;240;250;510;BOM;BOM;BOM;BOM;
1014874459;2020-08-01 00:00:00 UTC;GO;1522;Até 25%;0;0;0;0;0;729;649;647;716;BOM;BOM;BOM;BOM;
460012887;2020-10-01 00:00:00 UTC;TO;4017;Até 25%;0;0;0;0;0;743;683;773;752;BOM;BOM;;;
1207541493;2020-09-01 00:00:00 UTC;SC;3492;Acima de 100%;0;1;674;0;0;30;215;196;629;BOM;BOM;MAU;MAU;
203285891;2020-08-01 00:00:00 UTC;RS;2518;Acima de 100%;0;3;42837;0;0;44;218;203;605;BOM;BOM;MAU;MAU;
1144942975;2020-09-01 00:00:00 UTC;SP;3563;Até 25%;0;1;810;0;0;293;254;321;705;MAU;MAU;MAU;BOM;
799555043;2020-05-01 00:00:00 UTC;TO;1454;Até 25%;0;0;0;0;0;706;683;673;704;BOM;MAU;MAU;MAU;MAU
218265692;2020-06-01 00:00:00 UTC;BA;1370;Até 25%;0;0;0;3;2154;247;621;400;620;BOM;BOM;BOM;BOM;BOM
694818223;2020-06-01 00:00:00 UTC;MS;1050;Até 25%;0;0;0;0;0;625;1;322;598;BOM;BOM;BOM;BOM;BOM
734764359;2020-06-01 00:00:00 UTC;PR;1133;Até 25%;0;0;0;0;0;774;698;588;704;BOM;BOM;BOM;BOM;BOM
1138731838;2020-05-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;936;714;819;849;BOM;BOM;BOM;BOM;BOM
587645663;2020-08-01 00:00:00 UTC;GO;1495;Até 25%;0;0;0;0;0;717;697;814;838;BOM;BOM;BOM;BOM;
669730101;2020-10-01 00:00:00 UTC;RJ;1941;Até 25%;0;0;0;0;0;728;682;721;826;BOM;BOM;;;
599337215;2020-08-01 00:00:00 UTC;GO;2518;Até 25%;0;0;0;0;0;457;622;503;803;MAU;MAU;MAU;MAU;
519323156;2020-07-01 00:00:00 UTC;MG;3365;Até 25%;0;0;0;0;0;808;620;594;709;MAU;MAU;MAU;MAU;
175518455;2020-07-01 00:00:00 UTC;RS;4278;Até 25%;0;0;0;0;0;658;674;744;782;BOM;BOM;BOM;BOM;
564871494;2020-06-01 00:00:00 UTC;RS;1517;Até 25%;0;0;0;0;0;819;690;789;835;BOM;BOM;BOM;BOM;BOM
334572277;2020-05-01 00:00:00 UTC;GO;3386;Até 25%;0;0;0;0;0;999;699;860;967;BOM;BOM;BOM;BOM;BOM
133258366;2020-07-01 00:00:00 UTC;RS;3365;51 a 75%;0;1;520;0;0;87;232;211;606;MAU;MAU;MAU;MAU;
1022425253;2020-08-01 00:00:00 UTC;GO;2391;Acima de 100%;0;0;0;0;0;87;234;235;586;BOM;MAU;MAU;MAU;
499106514;2020-05-01 00:00:00 UTC;MG;4408;Até 25%;0;0;0;0;0;918;656;758;816;BOM;BOM;BOM;BOM;BOM
1203887883;2020-10-01 00:00:00 UTC;MG;1180;Até 25%;0;1;229;0;0;121;215;227;543;BOM;BOM;;;
185626776;2020-05-01 00:00:00 UTC;RJ;1338;Acima de 100%;0;1;901;0;0;82;238;180;542;BOM;BOM;BOM;BOM;BOM
1107676153;2020-07-01 00:00:00 UTC;BA;1066;Até 25%;0;0;0;0;0;604;667;506;673;BOM;BOM;BOM;BOM;
168820170;2020-06-01 00:00:00 UTC;SC;1204;Até 25%;0;1;184;0;0;270;236;290;650;BOM;BOM;BOM;BOM;BOM
698715407;2020-07-01 00:00:00 UTC;PR;3492;Acima de 100%;0;2;5443;0;0;47;218;196;636;BOM;BOM;BOM;BOM;
246398489;2020-08-01 00:00:00 UTC;BA;3084;Até 25%;0;0;0;0;0;669;664;595;766;BOM;BOM;BOM;BOM;
24015427;2020-08-01 00:00:00 UTC;BA;4408;Até 25%;0;0;0;0;0;681;678;700;698;BOM;BOM;BOM;BOM;
243353814;2020-08-01 00:00:00 UTC;GO;2391;Até 25%;0;0;0;0;0;769;666;789;934;BOM;BOM;BOM;BOM;
102202681;2020-08-01 00:00:00 UTC;MG;4285;Até 25%;0;0;0;0;0;817;647;782;728;BOM;BOM;BOM;BOM;
34123748;2020-09-01 00:00:00 UTC;TO;4143;Acima de 100%;0;1;1830;0;0;174;216;266;691;BOM;BOM;BOM;BOM;
1203522522;2020-10-01 00:00:00 UTC;GO;2054;Até 25%;0;0;0;0;0;793;720;792;765;BOM;BOM;;;
125829359;2020-06-01 00:00:00 UTC;MG;3492;Até 25%;0;0;0;0;0;786;743;757;814;BOM;BOM;BOM;BOM;BOM
10253496;2020-06-01 00:00:00 UTC;SP;2394;Até 25%;0;0;0;0;0;883;691;868;766;MAU;MAU;MAU;MAU;MAU
374883774;2020-08-01 00:00:00 UTC;TO;3492;51 a 75%;0;2;656;0;0;158;213;266;613;BOM;BOM;BOM;BOM;
731597897;2020-07-01 00:00:00 UTC;BA;4277;Até 25%;7;0;0;2;528;361;481;676;691;BOM;BOM;BOM;BOM;
1076255107;2020-06-01 00:00:00 UTC;MS;4279;Até 25%;0;0;0;0;0;756;627;557;699;BOM;BOM;MAU;MAU;MAU
796997516;2020-05-01 00:00:00 UTC;RS;3429;Acima de 100%;0;1;2492;0;0;274;223;297;747;BOM;BOM;BOM;BOM;BOM
798702534;2020-10-01 00:00:00 UTC;MS;4274;26 a 50%;0;2;934;0;0;134;228;243;564;MAU;MAU;;;
414220975;2020-05-01 00:00:00 UTC;SP;1409;Até 25%;0;0;0;0;0;456;621;443;503;BOM;BOM;BOM;BOM;BOM
1171005393;2020-10-01 00:00:00 UTC;SC;1247;Até 25%;0;0;0;0;0;715;690;676;737;BOM;BOM;;;
1059204927;2020-07-01 00:00:00 UTC;SP;4300;Até 25%;0;5;1732;0;0;266;256;305;764;BOM;MAU;MAU;MAU;
371473738;2020-10-01 00:00:00 UTC;MG;4274;Até 25%;0;1;232;0;0;116;225;290;624;BOM;BOM;;;
833777190;2020-05-01 00:00:00 UTC;SC;1201;Até 25%;0;0;0;0;0;520;677;569;653;BOM;BOM;MAU;MAU;MAU
508118752;2020-10-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;708;686;677;723;BOM;BOM;;;
796753942;2020-10-01 00:00:00 UTC;SC;1309;Até 25%;0;0;0;0;0;401;679;486;649;BOM;BOM;;;
627104651;2020-06-01 00:00:00 UTC;MG;4404;Até 25%;0;0;0;0;0;734;689;708;782;MAU;MAU;MAU;BOM;BOM
224963977;2020-09-01 00:00:00 UTC;PR;4277;Até 25%;0;0;0;0;0;925;702;887;826;BOM;BOM;BOM;BOM;
349186717;2020-10-01 00:00:00 UTC;BA;3366;Até 25%;0;0;0;0;0;497;663;601;717;BOM;BOM;;;
984549496;2020-06-01 00:00:00 UTC;TO;1377;Até 25%;0;0;0;0;0;507;663;535;649;BOM;BOM;BOM;BOM;BOM
341148775;2020-09-01 00:00:00 UTC;GO;3013;Acima de 100%;0;1;3210;0;0;131;211;235;637;MAU;MAU;MAU;BOM;
109875262;2020-05-01 00:00:00 UTC;SP;11896;Até 25%;0;0;0;0;0;851;705;813;949;BOM;BOM;BOM;BOM;BOM
503247272;2020-06-01 00:00:00 UTC;RS;3370;Até 25%;0;0;0;0;0;677;629;614;746;MAU;BOM;BOM;BOM;BOM
602747251;2020-05-01 00:00:00 UTC;PR;4017;Até 25%;0;0;0;0;0;613;663;641;689;BOM;BOM;BOM;BOM;BOM
1149205520;2020-06-01 00:00:00 UTC;SP;1217;Até 25%;0;0;0;0;0;673;608;615;694;BOM;BOM;BOM;BOM;BOM
438456588;2020-09-01 00:00:00 UTC;SP;3580;Até 25%;0;0;0;0;0;971;753;879;852;BOM;BOM;BOM;BOM;
1207906854;2020-07-01 00:00:00 UTC;PR;3370;Até 25%;0;0;0;0;0;555;581;355;684;BOM;BOM;MAU;MAU;
595927179;2020-06-01 00:00:00 UTC;RS;1113;Até 25%;0;0;0;0;0;360;606;297;427;BOM;BOM;BOM;BOM;BOM
164557625;2020-06-01 00:00:00 UTC;RS;1606;Até 25%;0;0;0;0;0;243;577;321;737;BOM;MAU;MAU;BOM;BOM
296452946;2020-05-01 00:00:00 UTC;RJ;3304;Até 25%;0;1;446;0;0;167;261;282;742;BOM;BOM;BOM;BOM;BOM
85517862;2020-07-01 00:00:00 UTC;MG;4664;Até 25%;0;1;79;0;0;191;262;297;699;BOM;BOM;BOM;BOM;
803086866;2020-06-01 00:00:00 UTC;RJ;1415;Até 25%;0;0;0;0;0;679;704;655;764;BOM;BOM;BOM;BOM;BOM
784088094;2020-08-01 00:00:00 UTC;MG;3169;Até 25%;0;0;0;0;0;768;633;557;702;MAU;MAU;MAU;MAU;
1035212888;2020-06-01 00:00:00 UTC;MS;1421;Até 25%;0;0;0;0;0;507;659;596;649;BOM;BOM;BOM;BOM;BOM
642815174;2020-06-01 00:00:00 UTC;RJ;3365;Até 25%;0;0;0;0;0;737;626;435;735;MAU;MAU;MAU;MAU;MAU
906240455;2020-05-01 00:00:00 UTC;SC;3367;Até 25%;0;0;0;0;0;703;666;718;819;BOM;BOM;BOM;BOM;BOM
1000868954;2020-10-01 00:00:00 UTC;RJ;1045;Até 25%;0;0;0;0;0;437;680;1;694;BOM;BOM;;;
1158339545;2020-05-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;465;632;588;711;BOM;BOM;BOM;BOM;BOM
230687966;2020-09-01 00:00:00 UTC;TO;3366;Até 25%;0;0;0;0;0;801;659;786;798;BOM;BOM;MAU;BOM;
